Exporting 96.120.37.81...
1: 10.1.10.1 (6ms)  10.1.10.1 (4ms)  10.1.10.1 (4ms)
2: 96.120.37.81 (44ms)  *  96.120.37.81 (18ms)
source,destination,trace,ttl,query,query_result,addr,rtt,hop_mean_ms,hop_median_ms,city,country,country_code,country_code_iso3,country_capital,region,region_code,latitude,longitude,timezone,utc_offset,asn,org
10.1.10.58,96.110.45.69,b774d206-1515-420b-b0a8-7a4de5010d58,5,2,success,68.86.165.113,16,14,15,Okeechobee,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,96.110.45.69,b774d206-1515-420b-b0a8-7a4de5010d58,5,3,success,68.86.165.113,15,14,15,Okeechobee,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,96.110.45.69,b774d206-1515-420b-b0a8-7a4de5010d58,6,1,success,96.110.5.142,29,21,18,Jacksonville,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,96.110.45.69,b774d206-1515-420b-b0a8-7a4de5010d58,6,2,success,96.110.5.142,18,21,18,Jacksonville,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,96.110.45.69,b774d206-1515-420b-b0a8-7a4de5010d58,6,3,success,96.110.5.142,18,21,18,Jacksonville,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,96.110.45.69,b774d206-1515-420b-b0a8-7a4de5010d58,7,1,success,96.110.45.69,16,16,16,Chicago,United States,US,USA,Washington,Illinois,IL,41.8483,-87.6517,America/Chicago,-0500,AS7922,COMCAST-7922
10.1.10.58,96.110.45.69,b774d206-1515-420b-b0a8-7a4de5010d58,7,2,timeout,,,16,16,,,,,,,,,,,,,
10.1.10.58,96.110.45.69,b774d206-1515-420b-b0a8-7a4de5010d58,7,3,success,96.110.45.69,16,16,16,Chicago,United States,US,USA,Washington,Illinois,IL,,,America/Chicago,-0500,AS7922,COMCAST-7922
10.1.10.58,96.110.45.69,f55b5a99-90a2-441c-9cab-e585045df66a,1,1,success,10.1.10.1,4,4,4,,,,,,,,,,,,,
10.1.10.58,96.110.45.69,f55b5a99-90a2-441c-9cab-e585045df66a,1,2,success,10.1.10.1,4,4,4,,,,,,,,,,,,,
10.1.10.58,96.110.45.69,f55b5a99-90a2-441c-9cab-e585045df66a,1,3,success,10.1.10.1,4,4,4,,,,,,,,,,,,,
10.1.10.58,96.110.45.69,f55b5a99-90a2-441c-9cab-e585045df66a,2,1,success,96.120.37.81,12,15,14,Washington,United States,US,USA,Washington,District of Columbia,DC,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,96.110.45.69,f55b5a99-90a2-441c-9cab-e585045df66a,2,2,success,96.120.37.81,14,15,14,Washington,United States,US,USA,Washington,District of Columbia,DC,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,96.110.45.69,f55b5a99-90a2-441c-9cab-e585045df66a,2,3,success,96.120.37.81,19,15,14,Washington,United States,US,USA,Washington,District of Columbia,DC,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,96.110.45.69,f55b5a99-90a2-441c-9cab-e585045df66a,3,1,success,96.110.138.53,12,13,13,Jacksonville,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,96.110.45.69,f55b5a99-90a2-441c-9cab-e585045df66a,3,2,success,96.110.138.53,13,13,13,Jacksonville,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,96.110.45.69,f55b5a99-90a2-441c-9cab-e585045df66a,3,3,success,96.110.138.53,13,13,13,Jacksonville,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,96.110.45.69,f55b5a99-90a2-441c-9cab-e585045df66a,4,1,success,96.108.23.141,11,15,12,Jacksonville,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,96.110.45.69,f55b5a99-90a2-441c-9cab-e585045df66a,4,2,success,96.108.23.141,12,15,12,Jacksonville,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,96.110.45.69,f55b5a99-90a2-441c-9cab-e585045df66a,4,3,success,96.108.23.141,21,15,12,Jacksonville,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,96.110.45.69,f55b5a99-90a2-441c-9cab-e585045df66a,5,1,success,68.86.165.113,21,16,14,Okeechobee,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,96.110.45.69,f55b5a99-90a2-441c-9cab-e585045df66a,5,2,success,68.86.165.113,14,16,14,Okeechobee,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,96.110.45.69,f55b5a99-90a2-441c-9cab-e585045df66a,5,3,success,68.86.165.113,13,16,14,Okeechobee,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,96.110.45.69,f55b5a99-90a2-441c-9cab-e585045df66a,6,1,success,96.110.5.142,23,18,17,Jacksonville,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,96.110.45.69,f55b5a99-90a2-441c-9cab-e585045df66a,6,2,success,96.110.5.142,17,18,17,Jacksonville,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,96.110.45.69,f55b5a99-90a2-441c-9cab-e585045df66a,6,3,success,96.110.5.142,15,18,17,Jacksonville,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,96.110.45.69,f55b5a99-90a2-441c-9cab-e585045df66a,7,1,success,96.110.45.69,15,19,19,Chicago,United States,US,USA,Washington,Illinois,IL,,,America/Chicago,-0500,AS7922,COMCAST-7922
10.1.10.58,96.110.45.69,f55b5a99-90a2-441c-9cab-e585045df66a,7,2,timeout,,,19,19,,,,,,,,,,,,,
10.1.10.58,96.110.45.69,f55b5a99-90a2-441c-9cab-e585045df66a,7,3,success,96.110.45.69,22,19,19,Chicago,United States,US,USA,Washington,Illinois,IL,,,America/Chicago,-0500,AS7922,COMCAST-7922
Exporting 96.110.33.174...
1: 10.1.10.1 (5ms)  10.1.10.1 (5ms)  10.1.10.1 (4ms)
2: 96.120.37.81 (13ms)  96.120.37.81 (11ms)  96.120.37.81 (13ms)
3: 96.110.138.113 (25ms)  96.110.138.113 (18ms)  96.110.138.113 (12ms)
4: 68.87.162.2 (12ms)  68.87.162.2 (23ms)  68.87.162.2 (11ms)
5: 96.108.23.141 (12ms)  96.108.23.141 (13ms)  96.108.23.141 (12ms)
6: 68.86.165.113 (16ms)  68.86.165.113 (14ms)  68.86.165.113 (13ms)
7: 96.110.5.142 (14ms)  96.110.5.142 (15ms)  96.110.5.142 (14ms)
8: 96.110.45.69 (16ms)  96.110.45.65 (16ms)  96.110.45.69 (27ms)
9: 96.110.33.166 (16ms)  96.110.33.170 (14ms)  96.110.33.174 (16ms)
source,destination,trace,ttl,query,query_result,addr,rtt,hop_mean_ms,hop_median_ms,city,country,country_code,country_code_iso3,country_capital,region,region_code,latitude,longitude,timezone,utc_offset,asn,org
10.1.10.58,96.110.33.174,0c189ed4-6895-445d-8822-d66b85be2131,1,1,success,10.1.10.1,5,5,5,,,,,,,,,,,,,
10.1.10.58,96.110.33.174,0c189ed4-6895-445d-8822-d66b85be2131,1,2,success,10.1.10.1,5,5,5,,,,,,,,,,,,,
10.1.10.58,96.110.33.174,0c189ed4-6895-445d-8822-d66b85be2131,1,3,success,10.1.10.1,4,5,5,,,,,,,,,,,,,
10.1.10.58,96.110.33.174,0c189ed4-6895-445d-8822-d66b85be2131,2,1,success,96.120.37.81,13,13,13,Washington,United States,US,USA,Washington,District of Columbia,DC,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,96.110.33.174,0c189ed4-6895-445d-8822-d66b85be2131,2,2,success,96.120.37.81,11,13,13,Washington,United States,US,USA,Washington,District of Columbia,DC,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,96.110.33.174,0c189ed4-6895-445d-8822-d66b85be2131,2,3,success,96.120.37.81,13,13,13,Washington,United States,US,USA,Washington,District of Columbia,DC,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,96.110.33.174,0c189ed4-6895-445d-8822-d66b85be2131,3,1,success,96.110.138.113,25,19,18,Jacksonville,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,96.110.33.174,0c189ed4-6895-445d-8822-d66b85be2131,3,2,success,96.110.138.113,18,19,18,Jacksonville,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,96.110.33.174,0c189ed4-6895-445d-8822-d66b85be2131,3,3,success,96.110.138.113,12,19,18,Jacksonville,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,96.110.33.174,0c189ed4-6895-445d-8822-d66b85be2131,4,1,success,68.87.162.2,12,15,12,Jacksonville,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,96.110.33.174,0c189ed4-6895-445d-8822-d66b85be2131,4,2,success,68.87.162.2,23,15,12,Jacksonville,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,96.110.33.174,0c189ed4-6895-445d-8822-d66b85be2131,4,3,success,68.87.162.2,11,15,12,Jacksonville,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,96.110.33.174,0c189ed4-6895-445d-8822-d66b85be2131,5,1,success,96.108.23.141,12,12,12,Jacksonville,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,96.110.33.174,0c189ed4-6895-445d-8822-d66b85be2131,5,2,success,96.108.23.141,13,12,12,Jacksonville,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,96.110.33.174,0c189ed4-6895-445d-8822-d66b85be2131,5,3,success,96.108.23.141,12,12,12,Jacksonville,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,96.110.33.174,0c189ed4-6895-445d-8822-d66b85be2131,6,1,success,68.86.165.113,16,15,14,Okeechobee,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,96.110.33.174,0c189ed4-6895-445d-8822-d66b85be2131,6,2,success,68.86.165.113,14,15,14,Okeechobee,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,96.110.33.174,0c189ed4-6895-445d-8822-d66b85be2131,6,3,success,68.86.165.113,13,15,14,Okeechobee,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,96.110.33.174,0c189ed4-6895-445d-8822-d66b85be2131,7,1,success,96.110.5.142,14,14,14,Jacksonville,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,96.110.33.174,0c189ed4-6895-445d-8822-d66b85be2131,7,2,success,96.110.5.142,15,14,14,Jacksonville,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,96.110.33.174,0c189ed4-6895-445d-8822-d66b85be2131,7,3,success,96.110.5.142,14,14,14,Jacksonville,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,96.110.33.174,0c189ed4-6895-445d-8822-d66b85be2131,8,1,success,96.110.45.69,16,20,16,Chicago,United States,US,USA,Washington,Illinois,IL,,,America/Chicago,-0500,AS7922,COMCAST-7922
10.1.10.58,96.110.33.174,0c189ed4-6895-445d-8822-d66b85be2131,8,2,success,96.110.45.65,16,20,16,Chicago,United States,US,USA,Washington,Illinois,IL,,,America/Chicago,-0500,AS7922,COMCAST-7922
10.1.10.58,96.110.33.174,0c189ed4-6895-445d-8822-d66b85be2131,8,3,success,96.110.45.69,27,20,16,Chicago,United States,US,USA,Washington,Illinois,IL,,,America/Chicago,-0500,AS7922,COMCAST-7922
10.1.10.58,96.110.33.174,0c189ed4-6895-445d-8822-d66b85be2131,9,1,success,96.110.33.166,16,15,16,Los Angeles,United States,US,USA,Washington,California,CA,,,America/Los_Angeles,-0700,AS7922,COMCAST-7922
10.1.10.58,96.110.33.174,0c189ed4-6895-445d-8822-d66b85be2131,9,2,success,96.110.33.170,14,15,16,Los Angeles,United States,US,USA,Washington,California,CA,,,America/Los_Angeles,-0700,AS7922,COMCAST-7922
10.1.10.58,96.110.33.174,0c189ed4-6895-445d-8822-d66b85be2131,9,3,success,96.110.33.174,16,15,16,Los Angeles,United States,US,USA,Washington,California,CA,,,America/Los_Angeles,-0700,AS7922,COMCAST-7922
10.1.10.58,96.110.33.174,9323e386-6e5e-49f3-b672-c610eb91a21c,1,1,success,10.1.10.1,3,3,3,,,,,,,,,,,,,
10.1.10.58,96.110.33.174,9323e386-6e5e-49f3-b672-c610eb91a21c,1,2,success,10.1.10.1,3,3,3,,,,,,,,,,,,,
10.1.10.58,96.110.33.174,9323e386-6e5e-49f3-b672-c610eb91a21c,1,3,success,10.1.10.1,3,3,3,,,,,,,,,,,,,
10.1.10.58,96.110.33.174,9323e386-6e5e-49f3-b672-c610eb91a21c,2,1,success,96.120.37.81,11,13,12,Washington,United States,US,USA,Washington,District of Columbia,DC,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,96.110.33.174,9323e386-6e5e-49f3-b672-c610eb91a21c,2,2,success,96.120.37.81,16,13,12,Washington,United States,US,USA,Washington,District of Columbia,DC,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,96.110.33.174,9323e386-6e5e-49f3-b672-c610eb91a21c,2,3,success,96.120.37.81,12,13,12,Washington,United States,US,USA,Washington,District of Columbia,DC,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,96.110.33.174,9323e386-6e5e-49f3-b672-c610eb91a21c,3,1,success,96.110.138.113,22,17,17,Jacksonville,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,96.110.33.174,9323e386-6e5e-49f3-b672-c610eb91a21c,3,2,success,96.110.138.113,17,17,17,Jacksonville,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,96.110.33.174,9323e386-6e5e-49f3-b672-c610eb91a21c,3,3,success,96.110.138.113,12,17,17,Jacksonville,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,96.110.33.174,9323e386-6e5e-49f3-b672-c610eb91a21c,4,1,success,68.87.162.2,13,13,13,Jacksonville,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,96.110.33.174,9323e386-6e5e-49f3-b672-c610eb91a21c,4,2,success,68.87.162.2,13,13,13,Jacksonville,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,96.110.33.174,9323e386-6e5e-49f3-b672-c610eb91a21c,4,3,success,68.87.162.2,13,13,13,Jacksonville,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,96.110.33.174,9323e386-6e5e-49f3-b672-c610eb91a21c,5,1,success,96.108.23.141,11,13,13,Jacksonville,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,96.110.33.174,9323e386-6e5e-49f3-b672-c610eb91a21c,5,2,success,96.108.23.141,16,13,13,Jacksonville,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,96.110.33.174,9323e386-6e5e-49f3-b672-c610eb91a21c,5,3,success,96.108.23.141,13,13,13,Jacksonville,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,96.110.33.174,9323e386-6e5e-49f3-b672-c610eb91a21c,6,1,success,68.86.165.113,14,14,14,Okeechobee,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,96.110.33.174,9323e386-6e5e-49f3-b672-c610eb91a21c,6,2,success,68.86.165.113,13,14,14,Okeechobee,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,96.110.33.174,9323e386-6e5e-49f3-b672-c610eb91a21c,6,3,success,68.86.165.113,14,14,14,Okeechobee,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,96.110.33.174,9323e386-6e5e-49f3-b672-c610eb91a21c,7,1,success,96.110.5.142,17,17,17,Jacksonville,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,96.110.33.174,9323e386-6e5e-49f3-b672-c610eb91a21c,7,2,success,96.110.5.142,13,17,17,Jacksonville,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,96.110.33.174,9323e386-6e5e-49f3-b672-c610eb91a21c,7,3,success,96.110.5.142,20,17,17,Jacksonville,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,96.110.33.174,9323e386-6e5e-49f3-b672-c610eb91a21c,8,1,success,96.110.45.73,17,15,14,Chicago,United States,US,USA,Washington,Illinois,IL,41.8483,-87.6517,America/Chicago,-0500,AS7922,COMCAST-7922
10.1.10.58,96.110.33.174,9323e386-6e5e-49f3-b672-c610eb91a21c,8,2,success,96.110.45.65,14,15,14,Chicago,United States,US,USA,Washington,Illinois,IL,,,America/Chicago,-0500,AS7922,COMCAST-7922
10.1.10.58,96.110.33.174,9323e386-6e5e-49f3-b672-c610eb91a21c,8,3,success,96.110.45.77,13,15,14,Chicago,United States,US,USA,Washington,Illinois,IL,,,America/Chicago,-0500,AS7922,COMCAST-7922
10.1.10.58,96.110.33.174,9323e386-6e5e-49f3-b672-c610eb91a21c,9,1,success,96.110.33.174,16,15,14,Los Angeles,United States,US,USA,Washington,California,CA,34.0544,-118.244,America/Los_Angeles,-0700,AS7922,COMCAST-7922
10.1.10.58,96.110.33.174,9323e386-6e5e-49f3-b672-c610eb91a21c,9,2,success,96.110.33.166,14,15,14,Los Angeles,United States,US,USA,Washington,California,CA,34.0544,-118.244,America/Los_Angeles,-0700,AS7922,COMCAST-7922
10.1.10.58,96.110.33.174,9323e386-6e5e-49f3-b672-c610eb91a21c,9,3,success,96.110.33.162,14,15,14,Los Angeles,United States,US,USA,Washington,California,CA,34.0544,-118.244,America/Los_Angeles,-0700,AS7922,COMCAST-7922
10.1.10.58,96.110.33.174,c9bb7a6d-1666-485f-81d0-f41cd3f43a74,1,1,success,10.1.10.1,4,4,4,,,,,,,,,,,,,
10.1.10.58,96.110.33.174,c9bb7a6d-1666-485f-81d0-f41cd3f43a74,1,2,success,10.1.10.1,3,4,4,,,,,,,,,,,,,
10.1.10.58,96.110.33.174,c9bb7a6d-1666-485f-81d0-f41cd3f43a74,1,3,success,10.1.10.1,4,4,4,,,,,,,,,,,,,
10.1.10.58,96.110.33.174,c9bb7a6d-1666-485f-81d0-f41cd3f43a74,2,1,success,96.120.37.81,13,13,13,Washington,United States,US,USA,Washington,District of Columbia,DC,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,96.110.33.174,c9bb7a6d-1666-485f-81d0-f41cd3f43a74,2,2,success,96.120.37.81,12,13,13,Washington,United States,US,USA,Washington,District of Columbia,DC,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,96.110.33.174,c9bb7a6d-1666-485f-81d0-f41cd3f43a74,2,3,success,96.120.37.81,14,13,13,Washington,United States,US,USA,Washington,District of Columbia,DC,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,96.110.33.174,c9bb7a6d-1666-485f-81d0-f41cd3f43a74,3,1,success,96.110.138.113,12,13,13,Jacksonville,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,96.110.33.174,c9bb7a6d-1666-485f-81d0-f41cd3f43a74,3,2,success,96.110.138.113,13,13,13,Jacksonville,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,96.110.33.174,c9bb7a6d-1666-485f-81d0-f41cd3f43a74,3,3,success,96.110.138.113,15,13,13,Jacksonville,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,96.110.33.174,c9bb7a6d-1666-485f-81d0-f41cd3f43a74,4,1,success,68.87.162.2,14,13,13,Jacksonville,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,96.110.33.174,c9bb7a6d-1666-485f-81d0-f41cd3f43a74,4,2,success,68.87.162.2,11,13,13,Jacksonville,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,96.110.33.174,c9bb7a6d-1666-485f-81d0-f41cd3f43a74,4,3,success,68.87.162.2,13,13,13,Jacksonville,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,96.110.33.174,c9bb7a6d-1666-485f-81d0-f41cd3f43a74,5,1,success,96.108.23.141,12,13,12,Jacksonville,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,96.110.33.174,c9bb7a6d-1666-485f-81d0-f41cd3f43a74,5,2,success,96.108.23.141,14,13,12,Jacksonville,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,96.110.33.174,c9bb7a6d-1666-485f-81d0-f41cd3f43a74,5,3,success,96.108.23.141,12,13,12,Jacksonville,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,96.110.33.174,c9bb7a6d-1666-485f-81d0-f41cd3f43a74,6,1,success,68.86.165.113,22,21,22,Okeechobee,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,96.110.33.174,c9bb7a6d-1666-485f-81d0-f41cd3f43a74,6,2,success,68.86.165.113,23,21,22,Okeechobee,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,96.110.33.174,c9bb7a6d-1666-485f-81d0-f41cd3f43a74,6,3,success,68.86.165.113,17,21,22,Okeechobee,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,96.110.33.174,c9bb7a6d-1666-485f-81d0-f41cd3f43a74,7,1,success,96.110.5.142,14,15,14,Jacksonville,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,96.110.33.174,c9bb7a6d-1666-485f-81d0-f41cd3f43a74,7,2,success,96.110.5.142,13,15,14,Jacksonville,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,96.110.33.174,c9bb7a6d-1666-485f-81d0-f41cd3f43a74,7,3,success,96.110.5.142,17,15,14,Jacksonville,United States,US,USA,Washington,Florida,FL,,,America/New_York,-0400,AS7922,COMCAST-7922
10.1.10.58,96.110.33.174,c9bb7a6d-1666-485f-81d0-f41cd3f43a74,8,1,success,96.110.45.65,25,20,17,Chicago,United States,US,USA,Washington,Illinois,IL,,,America/Chicago,-0500,AS7922,COMCAST-7922
10.1.10.58,96.110.33.174,c9bb7a6d-1666-485f-81d0-f41cd3f43a74,8,2,success,96.110.45.77,17,20,17,Chicago,United States,US,USA,Washington,Illinois,IL,,,America/Chicago,-0500,AS7922,COMCAST-7922
10.1.10.58,96.110.33.174,c9bb7a6d-1666-485f-81d0-f41cd3f43a74,8,3,success,96.110.45.69,17,20,17,Chicago,United States,US,USA,Washington,Illinois,IL,,,America/Chicago,-0500,AS7922,COMCAST-7922
10.1.10.58,96.110.33.174,c9bb7a6d-1666-485f-81d0-f41cd3f43a74,9,1,success,96.110.33.170,18,16,16,Los Angeles,United States,US,USA,Washington,California,CA,,,America/Los_Angeles,-0700,AS7922,COMCAST-7922
10.1.10.58,96.110.33.174,c9bb7a6d-1666-485f-81d0-f41cd3f43a74,9,2,timeout,,,16,16,,,,,,,,,,,,,
10.1.10.58,96.110.33.174,c9bb7a6d-1666-485f-81d0-f41cd3f43a74,9,3,success,96.110.33.162,15,16,16,Los Angeles,United States,US,USA,Washington,California,CA,,,America/Los_Angeles,-0700,AS7922,COMCAST-7922
10.1.10.58,96.110.33.174,c9bb7a6d-1666-485f-81d0-f41cd3f43a74,10,1,success,96.110.33.170,16,16,16,Los Angeles,United States,US,USA,Washington,California,CA,,,America/Los_Angeles,-0700,AS7922,COMCAST-7922
10.1.10.58,96.110.33.174,c9bb7a6d-1666-485f-81d0-f41cd3f43a74,10,2,success,96.110.33.166,16,16,16,Los Angeles,United States,US,USA,Washington,California,CA,,,America/Los_Angeles,-0700,AS7922,COMCAST-7922
10.1.10.58,96.110.33.174,c9bb7a6d-1666-485f-81d0-f41cd3f43a74,10,3,timeout,,,16,16,,,,,,,,,,,,,
10.1.10.58,96.110.33.174,c9bb7a6d-1666-485f-81d0-f41cd3f43a74,11,1,success,96.110.33.166,23,20,20,Los Angeles,United States,US,USA,Washington,California,CA,,,America/Los_Angeles,-0700,AS7922,COMCAST-7922
10.1.10.58,96.110.33.174,c9bb7a6d-1666-485f-81d0-f41cd3f43a74,11,2,success,96.110.33.170,16,20,20,Los Angeles,United States,US,USA,Washington,California,CA,,,America/Los_Angeles,-0700,AS7922,COMCAST-7922
